Organization,Availability,Division,SystemType,SystemName,Platform,Model,MlperfModel,Scenario,Result,Accuracy,number_of_nodes,host_processor_model_name,host_processors_per_node,host_processor_core_count,accelerator_model_name,accelerators_per_node,total_accelerators,Location,framework,operating_system,notes,compliance,errors,version,inferred,has_power,Units,weight_data_types,design_power_watts,PrivateID
"AMD","available","closed","datacenter","8xMI350X_2xEPYC_9575F","8xMI350X_2xEPYC_9575F","dlrm-v3","dlrm-v3","Offline","10891.1","DLRM_NE: 0.8677294228203597  DLRM_ACC: 0.6964170290002015  DLRM_AUC: 0.7862871466027813","1","AMD EPYC 9575F","2","64","AMD Instinct MI350X 288GB HBM3e","8","8","./closed/AMD/results/8xMI350X_2xEPYC_9575F/dlrm-v3/Offline/performance/run_1","PyTorch 2.10.0+rocm7.2.3, Triton 3.6.0, ROCm 7.2.3","Ubuntu 24.04 LTS (Noble Numbat), kernel 6.8.0-38-generic","Measured on host smci350-rck-g03-d13-31: 8x AMD Instinct MI350X / 2x AMD EPYC 9575F (64 cores/socket, 2 sockets). Known-good host KMD floor: amdgpu 6.16.6 or newer.. DLRM-v3 ROCm b32 q7,250 GOLD stack (full-causal, C1-off) with degree-5 production gate and TEST08 determinism fixes; container dlrmv3-e2e723 (ROCm 7.2.3).","closed","0","v6.1","0","False","Samples/s","fp16,bf16,fp8","None",""
"AMD","available","closed","datacenter","8xMI350X_2xEPYC_9575F","8xMI350X_2xEPYC_9575F","dlrm-v3","dlrm-v3","Server","9297.78","DLRM_NE: 0.867728327062296  DLRM_ACC: 0.696416918732384  DLRM_AUC: 0.786287540637186","1","AMD EPYC 9575F","2","64","AMD Instinct MI350X 288GB HBM3e","8","8","./closed/AMD/results/8xMI350X_2xEPYC_9575F/dlrm-v3/Server/performance/run_1","PyTorch 2.10.0+rocm7.2.3, Triton 3.6.0, ROCm 7.2.3","Ubuntu 24.04 LTS (Noble Numbat), kernel 6.8.0-38-generic","Measured on host smci350-rck-g03-d13-31: 8x AMD Instinct MI350X / 2x AMD EPYC 9575F (64 cores/socket, 2 sockets). Known-good host KMD floor: amdgpu 6.16.6 or newer.. DLRM-v3 ROCm b32 q7,250 GOLD stack (full-causal, C1-off) with degree-5 production gate and TEST08 determinism fixes; container dlrmv3-e2e723 (ROCm 7.2.3).","closed","0","v6.1","0","False","Queries/s","fp16,bf16,fp8","None",""
"AMD","available","closed","datacenter","Quanta Grand Teton 1.5 MI350","8xMI350X_2xEPYC_9655","wan-2.2-t2v-a14b","text_to_video","Offline","0.0565013","vbench_score: 70.1221","1","AMD EPYC 9655","2","96","AMD Instinct MI350X 288GB HBM3e","8","8","./closed/AMD/results/8xMI350X_2xEPYC_9655/wan-2.2-t2v-a14b/Offline/performance/run_1","xDiT, xfuser 0.4.5, PyTorch 2.9.1+gitff65f5b, ROCm 7.13.0","Ubuntu 24.04.4 LTS","","closed","0","v6.1","0","False","Samples/s","bf16, fp8, fp4","None",""
"AMD","available","closed","datacenter","Quanta Grand Teton 1.5 MI350","8xMI350X_2xEPYC_9655","wan-2.2-t2v-a14b","text_to_video","SingleStream","20.603024726","vbench_score: 70.1582","1","AMD EPYC 9655","2","96","AMD Instinct MI350X 288GB HBM3e","8","8","./closed/AMD/results/8xMI350X_2xEPYC_9655/wan-2.2-t2v-a14b/SingleStream/performance/run_1","xDiT, xfuser 0.4.5, PyTorch 2.9.1+gitff65f5b, ROCm 7.13.0","Ubuntu 24.04.4 LTS","","closed","0","v6.1","0","False","Latency (s)","bf16, fp8, fp4","None",""
"AMD","available","closed","datacenter","smci355-ccs-aus-m13-13 (AS -4126GS-NMR-LCC)","8xMI355X_2xEPYC_9575F","dlrm-v3","dlrm-v3","Offline","13027.7","DLRM_NE: 0.8681176645656181  DLRM_ACC: 0.6963383089448092  DLRM_AUC: 0.7862169525257562","1","AMD EPYC 9575F","8","64","AMD Instinct MI355X 288GB HBM3e","8","8","./closed/AMD/results/8xMI355X_2xEPYC_9575F/dlrm-v3/Offline/performance/run_1","PyTorch 2.10.0+git8514f05, ROCm 7.2.2","Ubuntu 22.04.5 LTS","","closed","0","v6.1","0","False","Samples/s","fp16,bf16,fp8","None",""
"AMD","available","closed","datacenter","smci355-ccs-aus-m13-13 (AS -4126GS-NMR-LCC)","8xMI355X_2xEPYC_9575F","dlrm-v3","dlrm-v3","Server","12198.8","DLRM_NE: 0.8681164332983042  DLRM_ACC: 0.696331698458935  DLRM_AUC: 0.786212286822123","1","AMD EPYC 9575F","8","64","AMD Instinct MI355X 288GB HBM3e","8","8","./closed/AMD/results/8xMI355X_2xEPYC_9575F/dlrm-v3/Server/performance/run_1","PyTorch 2.10.0+git8514f05, ROCm 7.2.2","Ubuntu 22.04.5 LTS","","closed","0","v6.1","0","False","Queries/s","fp16,bf16,fp8","None",""
"AMD","available","closed","datacenter","smci355-ccs-aus-m13-13 (AS -4126GS-NMR-LCC)","8xMI355X_2xEPYC_9575F","gpt-oss-120b","gpt-oss-120b","Offline","121818.0","exact_match: 83.706","1","AMD EPYC 9575F","8","64","AMD Instinct MI355X 288GB HBM3e","8","8","./closed/AMD/results/8xMI355X_2xEPYC_9575F/gpt-oss-120b/Offline/performance/run_1","PyTorch 2.10.0+git8514f05, ROCm 7.2.2","Ubuntu 22.04.5 LTS","","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"AMD","available","closed","datacenter","smci355-ccs-aus-m13-13 (AS -4126GS-NMR-LCC)","8xMI355X_2xEPYC_9575F","gpt-oss-120b","gpt-oss-120b","Server","113241.0","exact_match: 83.451","1","AMD EPYC 9575F","8","64","AMD Instinct MI355X 288GB HBM3e","8","8","./closed/AMD/results/8xMI355X_2xEPYC_9575F/gpt-oss-120b/Server/performance/run_1","PyTorch 2.10.0+git8514f05, ROCm 7.2.2","Ubuntu 22.04.5 LTS","","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"AMD","available","closed","datacenter","smci355-ccs-aus-m13-13 (AS -4126GS-NMR-LCC)","8xMI355X_2xEPYC_9575F","llama2-70b-99.9","llama2-70b-99.9","Interactive","73191.5","ROUGE1: 44.5125  ROUGE2: 22.1593  ROUGEL: 28.9205  TOKENS_PER_SAMPLE: 284.1","1","AMD EPYC 9575F","8","64","AMD Instinct MI355X 288GB HBM3e","8","8","./closed/AMD/results/8xMI355X_2xEPYC_9575F/llama2-70b-99.9/Interactive/performance/run_1","PyTorch 2.10.0+git8514f05, ROCm 7.2.2","Ubuntu 22.04.5 LTS","","closed","0","v6.1","1","False","Tokens/s","fp4","None",""
"AMD","available","closed","datacenter","smci355-ccs-aus-m13-13 (AS -4126GS-NMR-LCC)","8xMI355X_2xEPYC_9575F","llama2-70b-99.9","llama2-70b-99.9","Offline","106517.0","ROUGE1: 44.5481  ROUGE2: 22.1846  ROUGEL: 28.9482  TOKENS_PER_SAMPLE: 283.2","1","AMD EPYC 9575F","8","64","AMD Instinct MI355X 288GB HBM3e","8","8","./closed/AMD/results/8xMI355X_2xEPYC_9575F/llama2-70b-99.9/Offline/performance/run_1","PyTorch 2.10.0+git8514f05, ROCm 7.2.2","Ubuntu 22.04.5 LTS","","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"AMD","available","closed","datacenter","smci355-ccs-aus-m13-13 (AS -4126GS-NMR-LCC)","8xMI355X_2xEPYC_9575F","llama2-70b-99.9","llama2-70b-99.9","Server","103275.0","ROUGE1: 44.5266  ROUGE2: 22.1733  ROUGEL: 28.9289  TOKENS_PER_SAMPLE: 284.2","1","AMD EPYC 9575F","8","64","AMD Instinct MI355X 288GB HBM3e","8","8","./closed/AMD/results/8xMI355X_2xEPYC_9575F/llama2-70b-99.9/Server/performance/run_1","PyTorch 2.10.0+git8514f05, ROCm 7.2.2","Ubuntu 22.04.5 LTS","","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"AMD","available","closed","datacenter","smci355-ccs-aus-m13-13 (AS -4126GS-NMR-LCC)","8xMI355X_2xEPYC_9575F","wan-2.2-t2v-a14b","text_to_video","Offline","0.0731282","vbench_score: 69.8899","1","AMD EPYC 9575F","8","64","AMD Instinct MI355X 288GB HBM3e","8","8","./closed/AMD/results/8xMI355X_2xEPYC_9575F/wan-2.2-t2v-a14b/Offline/performance/run_1","PyTorch 2.10.0+git8514f05, ROCm 7.2.2","Ubuntu 22.04.5 LTS","","closed","0","v6.1","0","False","Samples/s","bf16, fp8, fp4","None",""
"AMD","available","closed","datacenter","smci355-ccs-aus-m13-13 (AS -4126GS-NMR-LCC)","8xMI355X_2xEPYC_9575F","wan-2.2-t2v-a14b","text_to_video","SingleStream","16.124484197","vbench_score: 69.9691","1","AMD EPYC 9575F","8","64","AMD Instinct MI355X 288GB HBM3e","8","8","./closed/AMD/results/8xMI355X_2xEPYC_9575F/wan-2.2-t2v-a14b/SingleStream/performance/run_1","PyTorch 2.10.0+git8514f05, ROCm 7.2.2","Ubuntu 22.04.5 LTS","","closed","0","v6.1","0","False","Latency (s)","bf16, fp8, fp4","None",""
"AMD","available","closed","datacenter","9x8xMI355X_2xEPYC_9575F","9x8xMI355X_2xEPYC_9575F","gpt-oss-120b","gpt-oss-120b","Offline","1039900.0","exact_match: 83.230","9","AMD EPYC 9575F","2","64","AMD Instinct MI355X 288GB HBM3e","8","72","./closed/AMD/results/9x8xMI355X_2xEPYC_9575F/gpt-oss-120b/Offline/performance/run_1","vLLM 0.22.1.dev0, PyTorch 2.10.0, ROCm 7.2.2","Ubuntu 22.04.2 LTS (kernel 5.15.0-70-generic)","9 nodes x 8 AMD Instinct MI355X (gfx950) = 72 GPUs, 288GB HBM3E each; distributed asynchronous ZMQ backend. MXFP4 (W4A4) weights with FP8 KV cache, Quark quantization; 72-GPU distributed ZMQ (async server / sync offline)","closed","0","v6.1","0","False","Tokens/s","mxfp4","None",""
"AMD","available","closed","datacenter","9x8xMI355X_2xEPYC_9575F","9x8xMI355X_2xEPYC_9575F","gpt-oss-120b","gpt-oss-120b","Server","964468.0","exact_match: 83.446","9","AMD EPYC 9575F","2","64","AMD Instinct MI355X 288GB HBM3e","8","72","./closed/AMD/results/9x8xMI355X_2xEPYC_9575F/gpt-oss-120b/Server/performance/run_1","vLLM 0.22.1.dev0, PyTorch 2.10.0, ROCm 7.2.2","Ubuntu 22.04.2 LTS (kernel 5.15.0-70-generic)","9 nodes x 8 AMD Instinct MI355X (gfx950) = 72 GPUs, 288GB HBM3E each; distributed asynchronous ZMQ backend. MXFP4 (W4A4) weights with FP8 KV cache, Quark quantization; 72-GPU distributed ZMQ (async server / sync offline)","closed","0","v6.1","0","False","Tokens/s","mxfp4","None",""
"ASUSTeK","available","closed","datacenter","XA NB3I-E12","XA_NB3I-E12_B300x8_TRT","deepseek-r1","deepseek-r1","Offline","69846.9","exact_match: 80.76572470373746  TOKENS_PER_SAMPLE: 3759.735870556062","1","Intel(R) Xeon(R) 6767P","2","64","NVIDIA B300-SXM-270GB","8","8","./closed/ASUSTeK/results/XA_NB3I-E12_B300x8_TRT/deepseek-r1/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1","Ubuntu 22.04","","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"ASUSTeK","available","closed","datacenter","XA NB3I-E12","XA_NB3I-E12_B300x8_TRT","deepseek-r1","deepseek-r1","Server","54568.6","exact_match: 80.9024612579763  TOKENS_PER_SAMPLE: 3802.827256153145","1","Intel(R) Xeon(R) 6767P","2","64","NVIDIA B300-SXM-270GB","8","8","./closed/ASUSTeK/results/XA_NB3I-E12_B300x8_TRT/deepseek-r1/Server/performance/run_1","TensorRT 10.14, CUDA 13.1","Ubuntu 22.04","","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"ASUSTeK","available","closed","datacenter","XA NB3I-E12","XA_NB3I-E12_B300x8_TRT","gpt-oss-120b","gpt-oss-120b","Offline","109368.0","exact_match: 83.572","1","Intel(R) Xeon(R) 6767P","2","64","NVIDIA B300-SXM-270GB","8","8","./closed/ASUSTeK/results/XA_NB3I-E12_B300x8_TRT/gpt-oss-120b/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1","Ubuntu 22.04","","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"ASUSTeK","available","closed","datacenter","XA NB3I-E12","XA_NB3I-E12_B300x8_TRT","gpt-oss-120b","gpt-oss-120b","Server","109949.0","exact_match: 83.403","1","Intel(R) Xeon(R) 6767P","2","64","NVIDIA B300-SXM-270GB","8","8","./closed/ASUSTeK/results/XA_NB3I-E12_B300x8_TRT/gpt-oss-120b/Server/performance/run_1","TensorRT 10.14, CUDA 13.1","Ubuntu 22.04","","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"ASUSTeK","available","closed","datacenter","XA NB3I-E12","XA_NB3I-E12_B300x8_TRT","llama2-70b-99.9","llama2-70b-99.9","Offline","113007.0","ROUGE1: 44.7974  ROUGE2: 22.3739  ROUGEL: 29.1541  TOKENS_PER_SAMPLE: 272.7","1","Intel(R) Xeon(R) 6767P","2","64","NVIDIA B300-SXM-270GB","8","8","./closed/ASUSTeK/results/XA_NB3I-E12_B300x8_TRT/llama2-70b-99.9/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1","Ubuntu 22.04","","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"ASUSTeK","available","closed","datacenter","XA NB3I-E12","XA_NB3I-E12_B300x8_TRT","llama2-70b-99.9","llama2-70b-99.9","Server","113455.0","ROUGE1: 44.8853  ROUGE2: 22.409  ROUGEL: 29.2169  TOKENS_PER_SAMPLE: 272.2","1","Intel(R) Xeon(R) 6767P","2","64","NVIDIA B300-SXM-270GB","8","8","./closed/ASUSTeK/results/XA_NB3I-E12_B300x8_TRT/llama2-70b-99.9/Server/performance/run_1","TensorRT 10.14, CUDA 13.1","Ubuntu 22.04","","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Atlas_Inference","available","closed","edge","NVIDIA DGX Spark (GB10 Grace Blackwell Superchip)","DGX_Spark_GB10","qwen3.6-27b","agentic edge","SingleStream","3807.66351136147","0.8723618090452261","1","NVIDIA Grace (20-core Arm v9.2)","1","20","NVIDIA GB10","1","1","./closed/Atlas_Inference/results/DGX_Spark_GB10/qwen3.6-27b/SingleStream/performance/run_1","Atlas (spark), CUDA NVFP4","Ubuntu 24.04.4 LTS","NVIDIA DGX Spark GB10 Grace Blackwell Superchip with 128 GB unified LPDDR5X memory (~273 GB/s) shared between the Grace CPU and the GB10 GPU; roughly 119-121 GiB of that is reportable to the OS as usable. GB10 GPU is Blackwell, sm_121a / compute capability 12.1.. Atlas NVFP4 serve; chain-widened MTP verify K=4 (3 drafts) + drafter context prefill/carry; GDN register-resident warm-replay (ATLAS_GDN_REGRESIDENT, merged default-on upstream as 063d87ee); see results/.../README.md.","closed","0","v6.1","1","False","Latency (ms)","nvfp4 (E2M1 4-bit + FP8 block scales), GDN included","None",""
"Atlas_Inference","available","closed","edge","AMD Strix Halo desktop (Ryzen AI Max+ 395 / Radeon 8060S)","Strix_Halo","qwen3.6-27b","agentic edge","SingleStream","7058.989199685204","0.8623115577889447","1","AMD Ryzen AI Max+ 395","1","16","AMD Radeon 8060S Graphics","1","1","./closed/Atlas_Inference/results/Strix_Halo/qwen3.6-27b/SingleStream/performance/run_1","Atlas (spark), native-HIP NVFP4","Ubuntu 24.04 (Linux), ROCm 7.13","AMD Strix Halo APU (Ryzen AI Max+ 395) with 128 GB unified LPDDR5X memory shared between the CPU and the integrated GPU; ~62.5 GB of that is GPU-addressable via GTT. Radeon 8060S Graphics is gfx1151, RDNA3.5.. Atlas NVFP4 native-HIP serve; MTP K=3 (2 drafts) + drafter context-prefill; see results/.../README.md.","closed","0","v6.1","1","False","Latency (ms)","nvfp4 (E2M1 4-bit + FP8 block scales)","None",""
"Azure","available","closed","datacenter","Azure GB200 NVL72 (288x GB200-186GB_aarch64, TensorRT)","Azure-GB200-NVL72_186GBx288","deepseek-r1","deepseek-r1","Offline","2091190.0","exact_match: 81.56335460346399  TOKENS_PER_SAMPLE: 3758.743163172288","72","NVIDIA Grace CPU","2","144","NVIDIA GB200","4","288","./closed/Azure/results/Azure-GB200-NVL72_186GBx288/deepseek-r1/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf","Ubuntu 24.04","NVIDIA GB200 NVL72, 1200W TGP Per GPU","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Azure","available","closed","datacenter","Azure GB200 NVL72 (288x GB200-186GB_aarch64, TensorRT)","Azure-GB200-NVL72_186GBx288","deepseek-r1","deepseek-r1","Server","1598510.0","exact_match: 80.85688240656336  TOKENS_PER_SAMPLE: 3746.623518687329","72","NVIDIA Grace CPU","2","144","NVIDIA GB200","4","288","./closed/Azure/results/Azure-GB200-NVL72_186GBx288/deepseek-r1/Server/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf","Ubuntu 24.04","NVIDIA GB200 NVL72, 1200W TGP Per GPU","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Azure","available","closed","datacenter","Azure GB200 NVL72 (72x GB200-186GB_aarch64, TensorRT)","Azure-GB200-NVL72_186GBx72","deepseek-r1","deepseek-r1","Offline","542075.0","exact_match: 81.35824977210574  TOKENS_PER_SAMPLE: 3739.669553327256","18","NVIDIA Grace CPU","2","144","NVIDIA GB200","4","72","./closed/Azure/results/Azure-GB200-NVL72_186GBx72/deepseek-r1/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf","Ubuntu 24.04","NVIDIA GB200 NVL72, 1200W TGP Per GPU","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Azure","available","closed","datacenter","Azure GB200 NVL72 (72x GB200-186GB_aarch64, TensorRT)","Azure-GB200-NVL72_186GBx72","deepseek-r1","deepseek-r1","Server","426796.0","exact_match: 81.51777575205105  TOKENS_PER_SAMPLE: 3732.908158614403","18","NVIDIA Grace CPU","2","144","NVIDIA GB200","4","72","./closed/Azure/results/Azure-GB200-NVL72_186GBx72/deepseek-r1/Server/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf","Ubuntu 24.04","NVIDIA GB200 NVL72, 1200W TGP Per GPU","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Azure","available","closed","datacenter","Azure GB300 NVL72 (72x GB300-288GB_aarch64 TensorRT)","Azure-GB300-NVL72_288GBx72","deepseek-r1","deepseek-r1","Interactive","260098.0","exact_match: 80.81130355515042  TOKENS_PER_SAMPLE: 3720.641750227894","18","NVIDIA Grace CPU","2","144","NVIDIA GB300","4","72","./closed/Azure/results/Azure-GB300-NVL72_288GBx72/deepseek-r1/Interactive/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf","Ubuntu 24.04","NVIDIA GB300 NVL72, 1400W TGP Per GPU","closed","0","v6.1","1","False","Tokens/s","fp4","None",""
"Azure","available","closed","datacenter","Azure GB300 NVL72 (72x GB300-288GB_aarch64 TensorRT)","Azure-GB300-NVL72_288GBx72","deepseek-r1","deepseek-r1","Offline","661143.0","exact_match: 81.47219690063811  TOKENS_PER_SAMPLE: 3779.8644029170464","18","NVIDIA Grace CPU","2","144","NVIDIA GB300","4","72","./closed/Azure/results/Azure-GB300-NVL72_288GBx72/deepseek-r1/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf","Ubuntu 24.04","NVIDIA GB300 NVL72, 1400W TGP Per GPU","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Azure","available","closed","datacenter","Azure GB300 NVL72 (72x GB300-288GB_aarch64 TensorRT)","Azure-GB300-NVL72_288GBx72","deepseek-r1","deepseek-r1","Server","589391.0","exact_match: 81.13035551504102  TOKENS_PER_SAMPLE: 3771.7791704649044","18","NVIDIA Grace CPU","2","144","NVIDIA GB300","4","72","./closed/Azure/results/Azure-GB300-NVL72_288GBx72/deepseek-r1/Server/performance/run_1","TensorRT 10.14, CUDA 13.1, cuDNN 9.17, TensorRT-LLM feat/1.2-mlpinf","Ubuntu 24.04","NVIDIA GB300 NVL72, 1400W TGP Per GPU","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Cisco","available","closed","datacenter","Cisco UCS C240 M8 - (5x NVIDIA RTX PRO 4500 Blackwell-32GB, TensorRT)","C240M8_RTXPro4500_32GBx5_TRT","llama3.1-8b","llama3.1-8b","Interactive","8494.68","ROUGE1: 38.7733  ROUGE2: 16.0169  ROUGEL: 24.5358  ROUGELSUM: 35.6947  GEN_LEN: 8179270","1","Intel(R) Xeon(R) 6787P","2","86","NVIDIA RTX PRO 4500 Blackwell","5","5","./closed/Cisco/results/C240M8_RTXPro4500_32GBx5_TRT/llama3.1-8b/Interactive/performance/run_1","TensorRT 10.14, CUDA 13.1","Ubuntu 24.04","","closed","0","v6.1","1","False","Tokens/s","fp4","None",""
"Cisco","available","closed","datacenter","Cisco UCS C240 M8 - (5x NVIDIA RTX PRO 4500 Blackwell-32GB, TensorRT)","C240M8_RTXPro4500_32GBx5_TRT","llama3.1-8b","llama3.1-8b","Offline","12017.7","ROUGE1: 38.7698  ROUGE2: 16.0132  ROUGEL: 24.5304  ROUGELSUM: 35.6924  GEN_LEN: 8178850","1","Intel(R) Xeon(R) 6787P","2","86","NVIDIA RTX PRO 4500 Blackwell","5","5","./closed/Cisco/results/C240M8_RTXPro4500_32GBx5_TRT/llama3.1-8b/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1","Ubuntu 24.04","","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Cisco","available","closed","datacenter","Cisco UCS C240 M8 - (5x NVIDIA RTX PRO 4500 Blackwell-32GB, TensorRT)","C240M8_RTXPro4500_32GBx5_TRT","llama3.1-8b","llama3.1-8b","Server","11426.1","ROUGE1: 38.7615  ROUGE2: 16.0056  ROUGEL: 24.5235  ROUGELSUM: 35.6866  GEN_LEN: 8178120","1","Intel(R) Xeon(R) 6787P","2","86","NVIDIA RTX PRO 4500 Blackwell","5","5","./closed/Cisco/results/C240M8_RTXPro4500_32GBx5_TRT/llama3.1-8b/Server/performance/run_1","TensorRT 10.14, CUDA 13.1","Ubuntu 24.04","","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Cisco","available","closed","datacenter","Cisco UCS C240 M8 - (5x NVIDIA RTX PRO 4500 Blackwell-32GB, TensorRT)","C240M8_RTXPro4500_32GBx5_TRT","whisper","whisper","Offline","4808.98","ACCURACY: 97.83682442399383","1","Intel(R) Xeon(R) 6787P","2","86","NVIDIA RTX PRO 4500 Blackwell","5","5","./closed/Cisco/results/C240M8_RTXPro4500_32GBx5_TRT/whisper/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1","Ubuntu 24.04","","closed","0","v6.1","0","False","Samples/s","fp16","None",""
"Cisco","available","closed","datacenter","Cisco UCS C845A M8 (8x NVIDIA RTX PRO 4500 Blackwell-32GB, TensorRT)","C845A_M8_RTXPro4500_32GBx8_TRT","llama3.1-8b","llama3.1-8b","Interactive","14316.2","ROUGE1: 38.7705  ROUGE2: 16.0134  ROUGEL: 24.5326  ROUGELSUM: 35.6934  GEN_LEN: 8179270","1","AMD EPYC 9655","2","96","NVIDIA RTX PRO 4500 Blackwell","8","8","./closed/Cisco/results/C845A_M8_RTXPro4500_32GBx8_TRT/llama3.1-8b/Interactive/performance/run_1","TensorRT 10.14, CUDA 13.1","Ubuntu 24.04","","closed","0","v6.1","1","False","Tokens/s","fp4","None",""
"Cisco","available","closed","datacenter","Cisco UCS C845A M8 (8x NVIDIA RTX PRO 4500 Blackwell-32GB, TensorRT)","C845A_M8_RTXPro4500_32GBx8_TRT","llama3.1-8b","llama3.1-8b","Offline","18800.9","ROUGE1: 38.7819  ROUGE2: 16.0194  ROUGEL: 24.5377  ROUGELSUM: 35.7086  GEN_LEN: 8178827","1","AMD EPYC 9655","2","96","NVIDIA RTX PRO 4500 Blackwell","8","8","./closed/Cisco/results/C845A_M8_RTXPro4500_32GBx8_TRT/llama3.1-8b/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1","Ubuntu 24.04","","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Cisco","available","closed","datacenter","Cisco UCS C845A M8 (8x NVIDIA RTX PRO 4500 Blackwell-32GB, TensorRT)","C845A_M8_RTXPro4500_32GBx8_TRT","llama3.1-8b","llama3.1-8b","Server","18186.2","ROUGE1: 38.7633  ROUGE2: 16.0118  ROUGEL: 24.5232  ROUGELSUM: 35.6834  GEN_LEN: 8178277","1","AMD EPYC 9655","2","96","NVIDIA RTX PRO 4500 Blackwell","8","8","./closed/Cisco/results/C845A_M8_RTXPro4500_32GBx8_TRT/llama3.1-8b/Server/performance/run_1","TensorRT 10.14, CUDA 13.1","Ubuntu 24.04","","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Cisco","available","closed","datacenter","Cisco UCS C845A M8 (8x NVIDIA RTX PRO 4500 Blackwell-32GB, TensorRT)","C845A_M8_RTXPro4500_32GBx8_TRT","whisper","whisper","Offline","7777.66","ACCURACY: 97.82825927653055","1","AMD EPYC 9655","2","96","NVIDIA RTX PRO 4500 Blackwell","8","8","./closed/Cisco/results/C845A_M8_RTXPro4500_32GBx8_TRT/whisper/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1","Ubuntu 24.04","","closed","0","v6.1","0","False","Samples/s","fp16","None",""
"Cisco","available","closed","datacenter","Cisco UCS C845A M8 (8x RTXPro6000-PCIe-96GB, TensorRT)","C845A_M8_RTXPro6000_96GBx8_TRT","gpt-oss-120b","gpt-oss-120b","Offline","15508.4","exact_match: 83.570","1","AMD EPYC 9575F","2","64","NVIDIA RTX PRO 6000 Blackwell Server Edition","8","8","./closed/Cisco/results/C845A_M8_RTXPro6000_96GBx8_TRT/gpt-oss-120b/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1","Ubuntu 24.04","NVIDIA RTX PRO 6000 Blackwell Server Edition TGP 600W","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Cisco","available","closed","datacenter","Cisco UCS C845A M8 (8x RTXPro6000-PCIe-96GB, TensorRT)","C845A_M8_RTXPro6000_96GBx8_TRT","gpt-oss-120b","gpt-oss-120b","Server","14817.4","exact_match: 84.117","1","AMD EPYC 9575F","2","64","NVIDIA RTX PRO 6000 Blackwell Server Edition","8","8","./closed/Cisco/results/C845A_M8_RTXPro6000_96GBx8_TRT/gpt-oss-120b/Server/performance/run_1","TensorRT 10.14, CUDA 13.1","Ubuntu 24.04","NVIDIA RTX PRO 6000 Blackwell Server Edition TGP 600W","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
"Cisco","available","closed","datacenter","Cisco UCS C845A M8 (8x RTXPro6000-PCIe-96GB, TensorRT)","C845A_M8_RTXPro6000_96GBx8_TRT","llama2-70b-99.9","llama2-70b-99.9","Offline","29904.0","ROUGE1: 44.7661  ROUGE2: 22.3346  ROUGEL: 29.1319  TOKENS_PER_SAMPLE: 274.4","1","AMD EPYC 9575F","2","64","NVIDIA RTX PRO 6000 Blackwell Server Edition","8","8","./closed/Cisco/results/C845A_M8_RTXPro6000_96GBx8_TRT/llama2-70b-99.9/Offline/performance/run_1","TensorRT 10.14, CUDA 13.1","Ubuntu 24.04","NVIDIA RTX PRO 6000 Blackwell Server Edition TGP 600W","closed","0","v6.1","0","False","Tokens/s","fp4","None",""
